baseMean,log2FoldChange,padj,seed_ortholog,evalue,evalue,score,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KO definition,KEGG_Pathway,significant
12043.118700927,-6.34628708705502,2.62609659287409e-10,9258.ENSOANP00000028977,,2.32e-12,107.5,65.9,"COG4826@1|root,KOG2392@2759|Eukaryota,39TGM@33154|Opisthokonta,3BDX9@33208|Metazoa,3D3QG@33213|Bilateria,486R3@7711|Chordata,496E9@7742|Vertebrata,3J1I4@40674|Mammalia",33208|Metazoa,V,serine-type endopeptidase inhibitor activity,SERPINI2,"GO:0003674,GO:0004857,GO:0004866,GO:0004867,GO:0005575,GO:0005576,GO:0005615,GO:0008150,GO:0009892,GO:0010466,GO:0010605,GO:0010951,GO:0019222,GO:0030155,GO:0030162,GO:0030234,GO:0030414,GO:0031323,GO:0031324,GO:0032268,GO:0032269,GO:0043086,GO:0044092,GO:0044421,GO:0045861,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051336,GO:0051346,GO:0052547,GO:0052548,GO:0060255,GO:0061134,GO:0061135,GO:0065007,GO:0065009,GO:0080090,GO:0098772",-,-,serpin B11/12,-,Significant
17037.7189368316,-6.33078196802048,4.0199873063537296e-36,203124.Tery_2973,9.58e-263,6.08e-226,110.6,623.0,"COG0697@1|root,COG0697@2|Bacteria,1G37X@1117|Cyanobacteria,1H8H5@1150|Oscillatoriales",1117|Cyanobacteria,EG,PFAM EamA-like transporter family,-,-,-,-,"drug/metabolite transporter, DME family",-,Significant
312.671901470665,-6.30346830849458,4.4426428630102293e-11,203124.Tery_2765,,2.1200000000000001e-44,,164.0,"COG0457@1|root,COG0457@2|Bacteria,1G15Q@1117|Cyanobacteria,1H7TC@1150|Oscillatoriales",1117|Cyanobacteria,L,tpr repeat,-,-,-,-,,-,Significant
92.5445180776556,-6.21453819299866,3.7515304578229e-08,203124.Tery_0387,,1.24e-11,,63.9,"COG1520@1|root,COG2931@1|root,COG1520@2|Bacteria,COG2931@2|Bacteria,1G08F@1117|Cyanobacteria,1H8J6@1150|Oscillatoriales",1117|Cyanobacteria,Q,Domain of unknown function (DUF4347),-,-,-,-,,-,Significant
138.044748869045,-6.15518162240441,7.35715628053425e-14,313624.NSP_16730,,2.59e-05,,45.8,"COG3385@1|root,COG3385@2|Bacteria,1G3TU@1117|Cyanobacteria,1HKS7@1161|Nostocales",1117|Cyanobacteria,L,Archaeal putative transposase ISC1217,-,-,-,ko:K07495,,-,Significant
25.0233010044321,-6.13557632611446,0.0094747085669547,203124.Tery_3149,,1.39e-16,,77.4,"COG0457@1|root,COG0457@2|Bacteria,1GDCM@1117|Cyanobacteria",1117|Cyanobacteria,S,Tetratricopeptide repeat,-,-,-,-,,-,Significant
10814.8526746939,-6.1293138162841,6.14709123056848e-14,203124.Tery_4618,,6.080000000000001e-73,122.0,219.0,"COG2010@1|root,COG2010@2|Bacteria,1G82V@1117|Cyanobacteria,1HCNC@1150|Oscillatoriales",1117|Cyanobacteria,C,PFAM cytochrome c,petJ,-,-,ko:K08906,cytochrome c6,"ko00195,map00195",Significant
49.1559551175515,-6.07922950353021,0.0270989479735269,1170562.Cal6303_3142,,6.76e-07,,50.4,"COG0457@1|root,COG0457@2|Bacteria,1G0N0@1117|Cyanobacteria,1HQK0@1161|Nostocales",1117|Cyanobacteria,S,Tetratricopeptide repeat,-,-,-,-,,-,Significant
100907.715450454,-5.97803602377718,2.68722550728411e-13,203124.Tery_0348,,1.4e-261,306.5,716.0,"COG0675@1|root,COG0675@2|Bacteria,1G01E@1117|Cyanobacteria,1H7AA@1150|Oscillatoriales",1117|Cyanobacteria,L,COG0675 Transposase and inactivated derivatives,-,-,-,ko:K07496,putative transposase,-,Significant
789.315548460952,-5.95673446299813,4.11949845808799e-14,203124.Tery_0572,,1.21e-22,,98.6,"COG3210@1|root,COG4995@1|root,COG3210@2|Bacteria,COG4995@2|Bacteria,1G08N@1117|Cyanobacteria,1H74U@1150|Oscillatoriales",1117|Cyanobacteria,U,TIGRFAM filamentous haemagglutinin family outer membrane protein,-,-,-,-,,-,Significant
22.0520030003567,-5.91726493245385,0.0001102536546169,1173028.ANKO01000116_gene5766,,0.000874,,42.0,"COG0457@1|root,COG0457@2|Bacteria,1G15Q@1117|Cyanobacteria,1H7TC@1150|Oscillatoriales",1117|Cyanobacteria,L,tpr repeat,-,-,-,-,,-,Significant
150.821869436372,-5.87419691651202,2.28226777564275e-14,203124.Tery_0570,,3.73e-40,,147.0,"COG3210@1|root,COG4995@1|root,COG3210@2|Bacteria,COG4995@2|Bacteria,1G08N@1117|Cyanobacteria,1H74U@1150|Oscillatoriales",1117|Cyanobacteria,U,TIGRFAM filamentous haemagglutinin family outer membrane protein,-,-,-,-,,-,Significant
799.793410837824,-5.79656531142805,2.29582695029479e-21,203124.Tery_0387,,6.92e-32,,125.0,"COG1520@1|root,COG2931@1|root,COG1520@2|Bacteria,COG2931@2|Bacteria,1G08F@1117|Cyanobacteria,1H8J6@1150|Oscillatoriales",1117|Cyanobacteria,Q,Domain of unknown function (DUF4347),-,-,-,-,,-,Significant
75168.4370867216,-5.69355390279206,3.33911665007376e-49,203124.Tery_2976,,1.5600000000000001e-192,241.2,535.0,"COG4122@1|root,COG4122@2|Bacteria,1G0IH@1117|Cyanobacteria,1H9HU@1150|Oscillatoriales",1117|Cyanobacteria,S,O-methyltransferase family 3,-,-,2.1.1.104,ko:K00588,caffeoyl-CoA O-methyltransferase [EC:2.1.1.104],"ko00360,ko00940,ko00941,ko00945,ko01100,ko01110,map00360,map00940,map00941,map00945,map01100,map01110",Significant
28553.4438070191,-5.6396910627037,6.977254769042349e-33,203124.Tery_2975,0.0,0.0,93.4,934.0,"COG3919@1|root,COG3919@2|Bacteria,1GHE6@1117|Cyanobacteria,1H9DD@1150|Oscillatoriales",1117|Cyanobacteria,S,ATP-grasp domain,-,-,-,-,D-aspartate ligase [EC:6.3.1.12],-,Significant
40361.7822969905,-5.61457824902759,3.31180703045976e-36,203124.Tery_4145,8.459999999999999e-188,6.79e-69,154.4,208.0,"COG1018@1|root,COG1018@2|Bacteria,1G78Q@1117|Cyanobacteria,1HI5U@1150|Oscillatoriales",1117|Cyanobacteria,C,2Fe-2S iron-sulfur cluster binding domain,fdxH,-,-,ko:K02639,ferredoxin,"ko00195,map00195",Significant
212.961681549415,-5.56752236874002,1.37920449399799e-23,203124.Tery_2863,,5.3099999999999994e-67,52.4,219.0,"COG0457@1|root,COG0457@2|Bacteria,1G3MN@1117|Cyanobacteria,1H8AK@1150|Oscillatoriales",1117|Cyanobacteria,K,TPR repeat,-,-,-,-,N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase [EC:2.8.2.33],-,Significant
2150.02885801457,-5.53025184310696,1.66932504413657e-09,99598.Cal7507_3971,,7.38e-09,,57.0,"COG4826@1|root,COG4826@2|Bacteria,1G29E@1117|Cyanobacteria,1HIIV@1161|Nostocales",1117|Cyanobacteria,O,Belongs to the serpin family,-,-,-,ko:K13963,,"ko05146,map05146",Significant
75.6592397447531,-5.5030320620516,0.0009518242453877,203124.Tery_3964,,8.8e-14,,70.1,"COG0823@1|root,COG1520@1|root,COG0823@2|Bacteria,COG1520@2|Bacteria,1G08F@1117|Cyanobacteria,1H8J6@1150|Oscillatoriales",1117|Cyanobacteria,Q,Domain of unknown function (DUF4347),-,-,-,-,,-,Significant
13441.9248221003,-5.45729814670251,6.684760143228099e-50,203124.Tery_2002,3.53e-153,6.02e-102,176.7,295.0,"COG2452@1|root,COG2452@2|Bacteria,1G1T5@1117|Cyanobacteria,1H8YT@1150|Oscillatoriales",1117|Cyanobacteria,L,PFAM MerR family regulatory protein,-,-,-,-,putative resolvase,-,Significant
29.8478320896438,-5.45340307169166,1.0911405654717e-08,203124.Tery_3497,,1.03e-14,41.0,72.8,"COG0457@1|root,COG4995@1|root,COG0457@2|Bacteria,COG4995@2|Bacteria,1G1QI@1117|Cyanobacteria,1H7BP@1150|Oscillatoriales",1117|Cyanobacteria,NU,TPR repeat,-,-,-,-,kinesin light chain,-,Significant
344085.085969173,-5.4428873830801,7.60375491922084e-34,203124.Tery_4138,1.42e-97,0.0,626.7,1038.0,"COG2710@1|root,COG2710@2|Bacteria,1G2KK@1117|Cyanobacteria,1H85S@1150|Oscillatoriales",1117|Cyanobacteria,C,This molybdenum-iron protein is part of the nitrogenase complex that catalyzes the key enzymatic reactions in nitrogen fixation,nifK,-,1.18.6.1,ko:K02591,nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1],"ko00625,ko00910,ko01100,ko01120,map00625,map00910,map01100,map01120",Significant
9.95998499175822,-5.3904330441515,0.0225087623141138,1170562.Cal6303_1983,,4.01e-05,,47.4,"COG0457@1|root,COG4995@1|root,COG0457@2|Bacteria,COG4995@2|Bacteria,1G135@1117|Cyanobacteria,1HK1F@1161|Nostocales",1117|Cyanobacteria,S,PFAM Tetratricopeptide repeat,-,-,-,-,,-,Significant
10350.8627558765,-5.37170016913526,4.1420722523805793e-42,203124.Tery_2220,0.0,4.88e-32,,111.0,"2E517@1|root,32ZUJ@2|Bacteria,1G916@1117|Cyanobacteria,1HCVR@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
226.704437332834,-5.37039220935193,1.02741173712684e-05,203124.Tery_3359,,4.1e-14,,70.9,"COG0823@1|root,COG1404@1|root,COG0823@2|Bacteria,COG1404@2|Bacteria,1G7AR@1117|Cyanobacteria",1117|Cyanobacteria,O,PFAM FG-GAP repeat,-,-,-,-,,-,Significant
2404.57125329559,-5.34219105347294,9.76451505222413e-05,203124.Tery_0904,,1.22e-80,182.1,266.0,"COG2274@1|root,COG2274@2|Bacteria,1G2F9@1117|Cyanobacteria,1H9RI@1150|Oscillatoriales",1117|Cyanobacteria,V,Papain-like cysteine protease AvrRpt2,-,-,-,-,"ATP-binding cassette, subfamily B, bacterial",-,Significant
239.562551694881,-5.28765468309455,7.7947710319686e-17,203124.Tery_0462,,2.31e-09,,57.4,"COG0515@1|root,COG1262@1|root,COG0515@2|Bacteria,COG1262@2|Bacteria,1FZWQ@1117|Cyanobacteria,1H80C@1150|Oscillatoriales",1117|Cyanobacteria,KLT,serine threonine protein kinase,-,-,-,-,,-,Significant
128.226376881392,-5.28744927869166,9.39703210103199e-06,1173023.KE650771_gene288,,8.23e-52,,165.0,"2DMNG@1|root,32SP1@2|Bacteria,1G7Q6@1117|Cyanobacteria,1JJ01@1189|Stigonemataceae",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
42.3286621322921,-5.28034045718371,3.49885143806735e-08,203124.Tery_2228,,9.29e-13,,67.0,"COG1262@1|root,COG1262@2|Bacteria,1G0ZT@1117|Cyanobacteria,1H92Y@1150|Oscillatoriales",1117|Cyanobacteria,T,PFAM Formylglycine-generating sulfatase enzyme,-,-,-,-,,-,Significant
98.7851030684995,-5.26807084619146,0.0052857760191985,203124.Tery_3964,,2.63e-40,,149.0,"COG0823@1|root,COG1520@1|root,COG0823@2|Bacteria,COG1520@2|Bacteria,1G08F@1117|Cyanobacteria,1H8J6@1150|Oscillatoriales",1117|Cyanobacteria,Q,Domain of unknown function (DUF4347),-,-,-,-,,-,Significant
19573.355793632,-5.26766394899373,6.43965154356737e-50,203124.Tery_2003,,2.94e-299,329.6,816.0,"COG0675@1|root,COG0675@2|Bacteria,1G2YM@1117|Cyanobacteria,1H76A@1150|Oscillatoriales",1117|Cyanobacteria,L,COG0675 Transposase and inactivated derivatives,-,-,-,ko:K07496,putative transposase,-,Significant
22.7526337477996,-5.26051733621105,0.0125426410039585,203124.Tery_1716,,2.95e-09,,55.8,"COG0457@1|root,COG0457@2|Bacteria,1G1QI@1117|Cyanobacteria",1117|Cyanobacteria,F,PFAM Tetratricopeptide repeat,-,-,-,-,,-,Significant
5172.72103314698,-5.25686588212132,8.31125012296844e-31,118168.MC7420_6705,4.4300000000000005e-21,1.96e-16,,81.3,"COG0675@1|root,COG0675@2|Bacteria,1G034@1117|Cyanobacteria,1HHGY@1150|Oscillatoriales",1117|Cyanobacteria,L,COG0675 Transposase and inactivated derivatives,-,-,-,ko:K07496,,-,Significant
44.0352033339449,-5.24013801629941,3.55210854020091e-08,203124.Tery_3459,,5.54e-17,,79.0,"COG0823@1|root,COG3209@1|root,COG0823@2|Bacteria,COG3209@2|Bacteria,1GQZD@1117|Cyanobacteria",1117|Cyanobacteria,M,Involved in the tonB-independent uptake of proteins,-,-,-,-,,-,Significant
540898.477236562,-5.21756564399728,5.20127216785389e-37,203124.Tery_4137,0.0,0.0,703.3,991.0,"COG2710@1|root,COG2710@2|Bacteria,1G296@1117|Cyanobacteria,1H93A@1150|Oscillatoriales",1117|Cyanobacteria,C,"Nitrogenase molybdenum-iron protein, alpha",nifD,-,1.18.6.1,ko:K02586,nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1],"ko00625,ko00910,ko01100,ko01120,map00625,map00910,map01100,map01120",Significant
7855.66309582235,-5.19790717818902,1.06565299174958e-15,203124.Tery_4971,,3.79e-84,,278.0,"COG0084@1|root,COG1520@1|root,COG3386@1|root,COG3391@1|root,COG0084@2|Bacteria,COG1520@2|Bacteria,COG3386@2|Bacteria,COG3391@2|Bacteria",2|Bacteria,CO,amine dehydrogenase activity,tatD,"GO:0003674,GO:0003824,GO:0004518,GO:0004536,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006259,GO:0006308,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0016020,GO:0016787,GO:0016788,GO:0019439,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044464,GO:0046483,GO:0046700,GO:0071704,GO:0071944,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901361,GO:1901575",3.1.3.1,"ko:K01113,ko:K03424,ko:K14274",,"ko00040,ko00790,ko01100,ko02020,map00040,map00790,map01100,map02020",Significant
22.5673747661934,-5.19631825066589,0.00154664044782,203124.Tery_4959,,7.11e-13,,67.4,"COG0457@1|root,COG4995@1|root,COG0457@2|Bacteria,COG4995@2|Bacteria,1G15Q@1117|Cyanobacteria,1H7TC@1150|Oscillatoriales",2|Bacteria,L,tpr repeat,-,-,-,-,,-,Significant
792.452934686648,-5.18224649478794,8.6394210835517e-09,1294265.JCM21738_4604,,2.19e-13,,69.3,"COG0542@1|root,COG0542@2|Bacteria,1TPMU@1239|Firmicutes,4HACY@91061|Bacilli,1ZB4C@1386|Bacillus",91061|Bacilli,O,Belongs to the ClpA ClpB family,clpC,"GO:0006950,GO:0008150,GO:0010035,GO:0010038,GO:0042221,GO:0046686,GO:0046688,GO:0050896,GO:0097501,GO:1990169,GO:1990170",-,ko:K03696,,"ko01100,map01100",Significant
304.947756549164,-5.07993538621509,5.83654958756247e-14,203124.Tery_1975,,1.16e-75,,251.0,"COG3210@1|root,COG4995@1|root,COG3210@2|Bacteria,COG4995@2|Bacteria,1G08N@1117|Cyanobacteria,1H74U@1150|Oscillatoriales",1117|Cyanobacteria,U,TIGRFAM filamentous haemagglutinin family outer membrane protein,-,-,-,-,,-,Significant
1330.42975858598,-5.07983026632396,5.8650513040709e-09,203124.Tery_0902,1.52e-143,1.39e-140,86.4,400.0,"COG1943@1|root,COG1943@2|Bacteria,1G38T@1117|Cyanobacteria,1HBVX@1150|Oscillatoriales",1117|Cyanobacteria,L,Transposase IS200 like,-,-,-,ko:K07491,REP-associated tyrosine transposase,-,Significant
216.34734117865,-5.00551795761937,1.7340354696516399e-16,203124.Tery_2481,,9.180000000000001e-73,,245.0,"COG0457@1|root,COG0457@2|Bacteria,1G15Q@1117|Cyanobacteria,1H7TC@1150|Oscillatoriales",203124.Tery_2481|-,L,tpr repeat,-,-,-,-,,-,Significant
149899.299555535,-4.95404242847885,2.55125190127494e-35,203124.Tery_1966,,4.5600000000000003e-26,44.5,95.9,"2EACI@1|root,334GG@2|Bacteria,1G907@1117|Cyanobacteria,1HCSY@1150|Oscillatoriales",1117|Cyanobacteria,S,PFAM Chlorophyll A-B binding protein,hliC,-,-,-,photosystem II 22kDa protein,-,Significant
129.687987114373,-4.94079733993115,0.0001372241888634,203124.Tery_3869,,3.48e-44,,160.0,"COG1672@1|root,COG2319@1|root,COG4249@1|root,COG1672@2|Bacteria,COG2319@2|Bacteria,COG4249@2|Bacteria,1FZVW@1117|Cyanobacteria,1H7FN@1150|Oscillatoriales",1117|Cyanobacteria,KLT,"WD domain, G-beta repeat",-,-,2.7.11.1,ko:K12132,,-,Significant
49459.8713067188,-4.92039917423453,6.16568628970932e-46,313612.L8106_20068,4.2299999999999994e-61,4.25e-13,,66.2,"2936D@1|root,2ZQPF@2|Bacteria,1GGPI@1117|Cyanobacteria,1HGYE@1150|Oscillatoriales",313612.L8106_20068|-,-,-,-,-,-,-,,-,Significant
18.3017069822885,-4.90799173428534,0.0088328404255805,1173028.ANKO01000116_gene5766,,2.14e-06,,48.9,"COG0457@1|root,COG0457@2|Bacteria,1G15Q@1117|Cyanobacteria,1H7TC@1150|Oscillatoriales",1117|Cyanobacteria,L,tpr repeat,-,-,-,-,,-,Significant
477.886454733457,-4.90132993639311,2.90268049171312e-12,203124.Tery_3640,1.1600000000000001e-64,1.73e-60,63.8,198.0,"COG0863@1|root,COG1475@1|root,COG0863@2|Bacteria,COG1475@2|Bacteria,1G4RW@1117|Cyanobacteria,1HFWN@1150|Oscillatoriales",1117|Cyanobacteria,KL,DNA methylase,-,-,-,ko:K03497,adenine-specific DNA-methyltransferase [EC:2.1.1.72],-,Significant
506.246953502881,-4.8991692249679,0.0002637451232902,203124.Tery_0573,,5.4400000000000005e-21,,92.8,"COG3210@1|root,COG4995@1|root,COG3210@2|Bacteria,COG4995@2|Bacteria,1G08N@1117|Cyanobacteria,1H74U@1150|Oscillatoriales",1117|Cyanobacteria,U,TIGRFAM filamentous haemagglutinin family outer membrane protein,-,-,-,-,,-,Significant
1452.76129647457,-4.88318180429421,4.0430820408453904e-19,203124.Tery_0861,,1.62e-42,,139.0,"COG2963@1|root,COG2963@2|Bacteria",2|Bacteria,L,transposase activity,-,-,-,"ko:K07483,ko:K07497",,-,Significant
710.283569337266,-4.85109779339111,5.39437317554863e-20,203124.Tery_3964,,6.39e-71,,242.0,"COG0823@1|root,COG1520@1|root,COG0823@2|Bacteria,COG1520@2|Bacteria,1G08F@1117|Cyanobacteria,1H8J6@1150|Oscillatoriales",1117|Cyanobacteria,Q,Domain of unknown function (DUF4347),-,-,-,-,,-,Significant
35.4652934195289,-4.82590971560851,7.25328141339689e-07,203124.Tery_4862,1.9900000000000002e-29,2.75e-25,,98.6,"COG3293@1|root,COG3293@2|Bacteria,1G27P@1117|Cyanobacteria,1H9HV@1150|Oscillatoriales",1117|Cyanobacteria,L,PFAM Transposase,-,-,-,-,,-,Significant
5.57405886776423,-4.81367221258737,0.0185802217142261,203124.Tery_3869,,2.8e-06,,48.5,"COG1672@1|root,COG2319@1|root,COG4249@1|root,COG1672@2|Bacteria,COG2319@2|Bacteria,COG4249@2|Bacteria,1FZVW@1117|Cyanobacteria,1H7FN@1150|Oscillatoriales",1117|Cyanobacteria,KLT,"WD domain, G-beta repeat",-,-,2.7.11.1,ko:K12132,,-,Significant
8044.66401418294,-4.78355766601431,3.66063173013948e-06,203124.Tery_2046,5.74e-168,5.03e-163,138.1,456.0,"COG1525@1|root,COG1525@2|Bacteria,1G6B2@1117|Cyanobacteria,1HBJH@1150|Oscillatoriales",1117|Cyanobacteria,L,Staphylococcal nuclease homologues,-,-,-,-,micrococcal nuclease [EC:3.1.31.1],-,Significant
11.5882742084015,-4.77932156657949,0.0304819790322024,203124.Tery_2689,,1.8e-23,,98.6,"COG0810@1|root,COG1262@1|root,COG4249@1|root,COG0810@2|Bacteria,COG1262@2|Bacteria,COG4249@2|Bacteria,1G0ZT@1117|Cyanobacteria,1H9P9@1150|Oscillatoriales",1117|Cyanobacteria,M,Formylglycine-generating sulfatase enzyme,-,-,-,-,,-,Significant
712.262620753963,-4.71346670488703,9.987732254212909e-36,203124.Tery_0901,5.800000000000001e-210,2.07e-204,,566.0,"COG0454@1|root,COG0456@2|Bacteria,1G56V@1117|Cyanobacteria,1HB31@1150|Oscillatoriales",1117|Cyanobacteria,K,Acetyltransferase (GNAT) domain,-,-,-,-,,-,Significant
347.73879054145,-4.70203898122738,6.94238538535938e-08,203124.Tery_3497,,2.5e-18,200.3,90.1,"COG0457@1|root,COG4995@1|root,COG0457@2|Bacteria,COG4995@2|Bacteria,1G1QI@1117|Cyanobacteria,1H7BP@1150|Oscillatoriales",1117|Cyanobacteria,NU,TPR repeat,-,-,-,-,nephrocystin-3,-,Significant
3162.56492703707,-4.68549094334888,6.52524338529281e-31,203124.Tery_0330,6.32e-34,3.34e-30,,107.0,"COG0625@1|root,COG0625@2|Bacteria",2|Bacteria,O,glutathione transferase activity,-,-,2.5.1.18,ko:K00799,,"ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418",Significant
625697.923903791,-4.68141238152447,1.17846084173119e-30,203124.Tery_4136,0.0,2.0799999999999998e-207,481.4,574.0,"COG1348@1|root,COG1348@2|Bacteria,1G2KZ@1117|Cyanobacteria,1H7G4@1150|Oscillatoriales",1117|Cyanobacteria,D,"The key enzymatic reactions in nitrogen fixation are catalyzed by the nitrogenase complex, which has 2 components the iron protein and the molybdenum-iron protein",nifH,-,1.18.6.1,ko:K02588,vanadium nitrogenase iron protein,"ko00625,ko00910,ko01100,ko01120,map00625,map00910,map01100,map01120",Significant
35.4349550839739,-4.68124995506863,0.0032526893017631,1210884.HG799474_gene15162,,4.71e-07,41.5,50.8,"COG2319@1|root,COG2319@2|Bacteria,2IZ1D@203682|Planctomycetes",203682|Planctomycetes,S,"WD domain, G-beta repeat",-,-,-,-,ribosome assembly protein 4,-,Significant
166.623510282202,-4.67109389712239,0.0011272243672656,203124.Tery_3964,,4.0199999999999994e-46,,166.0,"COG0823@1|root,COG1520@1|root,COG0823@2|Bacteria,COG1520@2|Bacteria,1G08F@1117|Cyanobacteria,1H8J6@1150|Oscillatoriales",1117|Cyanobacteria,Q,Domain of unknown function (DUF4347),-,-,-,-,,-,Significant
112.23484372439,-4.65758589297025,1.16325727370105e-07,203124.Tery_2481,,4.11e-37,,139.0,"COG0457@1|root,COG0457@2|Bacteria,1G15Q@1117|Cyanobacteria,1H7TC@1150|Oscillatoriales",203124.Tery_2481|-,L,tpr repeat,-,-,-,-,,-,Significant
3540.42184211279,-4.65643739705658,1.2087602716499701e-15,203124.Tery_3640,3.9199999999999996e-48,5.76e-44,,153.0,"COG0863@1|root,COG1475@1|root,COG0863@2|Bacteria,COG1475@2|Bacteria,1G4RW@1117|Cyanobacteria,1HFWN@1150|Oscillatoriales",1117|Cyanobacteria,KL,DNA methylase,-,-,-,ko:K03497,,-,Significant
167.312157739037,-4.65215652615642,0.0012158151921161,203124.Tery_3459,,0.000661,,47.8,"COG0823@1|root,COG3209@1|root,COG0823@2|Bacteria,COG3209@2|Bacteria,1GQZD@1117|Cyanobacteria",1117|Cyanobacteria,M,Involved in the tonB-independent uptake of proteins,-,-,-,-,,-,Significant
3487.1171172028,-4.6436640961621,5.957472719719799e-37,203124.Tery_4131,0.0,6.420000000000001e-66,,199.0,"2E53S@1|root,32ZWS@2|Bacteria,1G9AY@1117|Cyanobacteria,1HCVX@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
25.8837073925532,-4.64166168525397,0.0182676495808084,203124.Tery_2415,,6.110000000000001e-21,,90.9,"COG1262@1|root,COG1262@2|Bacteria,1G0ZT@1117|Cyanobacteria,1H92Y@1150|Oscillatoriales",1117|Cyanobacteria,T,PFAM Formylglycine-generating sulfatase enzyme,-,-,-,-,,-,Significant
11909.3476398865,-4.60953468708411,7.55876200606163e-17,203124.Tery_4144,8.26e-143,8.12e-78,133.3,231.0,"COG0316@1|root,COG0316@2|Bacteria,1G74H@1117|Cyanobacteria,1HBWA@1150|Oscillatoriales",1117|Cyanobacteria,S,Belongs to the HesB IscA family,hesB,-,-,ko:K13628,iron-sulfur cluster assembly protein,-,Significant
14181.30365242,-4.60944293079572,4.05623621952748e-33,203124.Tery_0774,,1.32e-249,380.4,685.0,"COG0837@1|root,COG0837@2|Bacteria,1G1TJ@1117|Cyanobacteria,1H72N@1150|Oscillatoriales",1117|Cyanobacteria,G,Belongs to the bacterial glucokinase family,glk,-,2.7.1.2,ko:K00845,glucokinase [EC:2.7.1.2],"ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200",Significant
16.8164828785639,-4.57830589794237,0.0159986405798363,203124.Tery_4959,,1.2e-13,,69.7,"COG0457@1|root,COG4995@1|root,COG0457@2|Bacteria,COG4995@2|Bacteria,1G15Q@1117|Cyanobacteria,1H7TC@1150|Oscillatoriales",2|Bacteria,L,tpr repeat,-,-,-,-,,-,Significant
190739.182726618,-4.57719933363873,4.892426140918701e-10,203124.Tery_4754,0.0,0.0,133.3,2149.0,"COG0834@1|root,COG2931@1|root,COG0834@2|Bacteria,COG2931@2|Bacteria,1GJ0Y@1117|Cyanobacteria,1HE7Q@1150|Oscillatoriales",1117|Cyanobacteria,ET,"extracellular solute-binding protein, family 3",-,-,-,-,serralysin [EC:3.4.24.40],-,Significant
745.680302390229,-4.56146580134053,2.10521005717502e-19,756067.MicvaDRAFT_2203,,3.52e-07,,47.8,"2971S@1|root,2ZUA6@2|Bacteria,1GFWK@1117|Cyanobacteria,1HGZC@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
59.3572219977213,-4.55241096622,3.43195510741047e-07,203124.Tery_3677,,1.2800000000000001e-22,,95.9,"COG0419@1|root,COG0457@1|root,COG4995@1|root,COG0419@2|Bacteria,COG0457@2|Bacteria,COG4995@2|Bacteria,1G15Q@1117|Cyanobacteria,1H7TC@1150|Oscillatoriales",1117|Cyanobacteria,L,tpr repeat,-,-,-,-,,-,Significant
101.901283030807,-4.54834820270849,4.70874981587045e-06,203124.Tery_3497,,3.96e-28,144.4,117.0,"COG0457@1|root,COG4995@1|root,COG0457@2|Bacteria,COG4995@2|Bacteria,1G1QI@1117|Cyanobacteria,1H7BP@1150|Oscillatoriales",1117|Cyanobacteria,NU,TPR repeat,-,-,-,-,kinesin light chain,-,Significant
